team_id,player_id,metric,value
ATX,BOS-DL04,rush_yards,0.0
ATX,BOS-DL04,receptions,0
ATX,BOS-DL04,receiving_yards,0.0
ATX,BOS-DL04,tackles,7
ATX,BOS-DL04,sacks,0
ATX,BOS-DL04,interceptions_made,1
ATX,BOS-DL04,pressures_generated,0
ATX,BOS-S03,pass_attempts,0
ATX,BOS-S03,pass_completions,0
ATX,BOS-S03,pass_yards,0.0
ATX,BOS-S03,pressures,0
ATX,BOS-S03,sacks_taken,0
ATX,BOS-S03,interceptions_thrown,0
ATX,BOS-S03,rush_attempts,0
ATX,BOS-S03,rush_yards,0.0
ATX,BOS-S03,receptions,0
ATX,BOS-S03,receiving_yards,0.0
ATX,BOS-S03,tackles,2
ATX,BOS-S03,sacks,0
ATX,BOS-S03,interceptions_made,0
ATX,BOS-S03,pressures_generated,0
ATX,BOS-DL02,pass_attempts,0
ATX,BOS-DL02,pass_completions,0
ATX,BOS-DL02,pass_yards,0.0
ATX,BOS-DL02,pressures,0
ATX,BOS-DL02,sacks_taken,0
ATX,BOS-DL02,interceptions_thrown,0
ATX,BOS-DL02,rush_attempts,0
ATX,BOS-DL02,rush_yards,0.0
ATX,BOS-DL02,receptions,0
ATX,BOS-DL02,receiving_yards,0.0
ATX,BOS-DL02,tackles,3
ATX,BOS-DL02,sacks,0
ATX,BOS-DL02,interceptions_made,1
ATX,BOS-DL02,pressures_generated,0
ATX,BOS-DL06,pass_attempts,0
ATX,BOS-DL06,pass_completions,0
ATX,BOS-DL06,pass_yards,0.0
ATX,BOS-DL06,pressures,0
ATX,BOS-DL06,sacks_taken,0
ATX,BOS-DL06,interceptions_thrown,0
ATX,BOS-DL06,rush_attempts,0
ATX,BOS-DL06,rush_yards,0.0
ATX,BOS-DL06,receptions,0
ATX,BOS-DL06,receiving_yards,0.0
ATX,BOS-DL06,tackles,7
ATX,BOS-DL06,sacks,0
ATX,BOS-DL06,interceptions_made,0
ATX,BOS-DL06,pressures_generated,0
ATX,BOS-LB05,pass_attempts,0
ATX,BOS-LB05,pass_completions,0
ATX,BOS-LB05,pass_yards,0.0
ATX,BOS-LB05,pressures,0
ATX,BOS-LB05,sacks_taken,0
ATX,BOS-LB05,interceptions_thrown,0
ATX,BOS-LB05,rush_attempts,0
ATX,BOS-LB05,rush_yards,0.0
ATX,BOS-LB05,receptions,0
ATX,BOS-LB05,receiving_yards,0.0
ATX,BOS-LB05,tackles,8
ATX,BOS-LB05,sacks,0
ATX,BOS-LB05,interceptions_made,0
ATX,BOS-LB05,pressures_generated,1
ATX,ATX-S03,pass_attempts,0
ATX,ATX-S03,pass_completions,0
ATX,ATX-S03,pass_yards,0.0
ATX,ATX-S03,pressures,0
ATX,ATX-S03,sacks_taken,0
ATX,ATX-S03,interceptions_thrown,0
ATX,ATX-S03,rush_attempts,0
ATX,ATX-S03,rush_yards,0.0
ATX,ATX-S03,receptions,0
ATX,ATX-S03,receiving_yards,0.0
ATX,ATX-S03,tackles,1
ATX,ATX-S03,sacks,0
ATX,ATX-S03,interceptions_made,0
ATX,ATX-S03,pressures_generated,0
ATX,ATX-CB01,pass_attempts,0
ATX,ATX-CB01,pass_completions,0
ATX,ATX-CB01,pass_yards,0.0
ATX,ATX-CB01,pressures,0
ATX,ATX-CB01,sacks_taken,0
ATX,ATX-CB01,interceptions_thrown,0
ATX,ATX-CB01,rush_attempts,0
ATX,ATX-CB01,rush_yards,0.0
ATX,ATX-CB01,receptions,0
ATX,ATX-CB01,receiving_yards,0.0
ATX,ATX-CB01,tackles,3
ATX,ATX-CB01,sacks,2
ATX,ATX-CB01,interceptions_made,0
ATX,ATX-CB01,pressures_generated,0
ATX,BOS-DL03,pass_attempts,0
ATX,BOS-DL03,pass_completions,0
ATX,BOS-DL03,pass_yards,0.0
ATX,BOS-DL03,pressures,0
ATX,BOS-DL03,sacks_taken,0
ATX,BOS-DL03,interceptions_thrown,0
ATX,BOS-DL03,rush_attempts,0
ATX,BOS-DL03,rush_yards,0.0
ATX,BOS-DL03,receptions,0
ATX,BOS-DL03,receiving_yards,0.0
ATX,BOS-DL03,tackles,4
ATX,BOS-DL03,sacks,0
ATX,BOS-DL03,interceptions_made,0
ATX,BOS-DL03,pressures_generated,0
ATX,ATX-S02,pass_attempts,0
ATX,ATX-S02,pass_completions,0
ATX,ATX-S02,pass_yards,0.0
ATX,ATX-S02,pressures,0
ATX,ATX-S02,sacks_taken,0
ATX,ATX-S02,interceptions_thrown,0
ATX,ATX-S02,rush_attempts,0
ATX,ATX-S02,rush_yards,0.0
ATX,ATX-S02,receptions,0
ATX,ATX-S02,receiving_yards,0.0
ATX,ATX-S02,tackles,3
ATX,ATX-S02,sacks,0
ATX,ATX-S02,interceptions_made,0
ATX,ATX-S02,pressures_generated,0
ATX,DEN-DL02,pass_attempts,0
ATX,DEN-DL02,pass_completions,0
ATX,DEN-DL02,pass_yards,0.0
ATX,DEN-DL02,pressures,0
ATX,DEN-DL02,sacks_taken,0
ATX,DEN-DL02,interceptions_thrown,0
ATX,DEN-DL02,rush_attempts,0
ATX,DEN-DL02,rush_yards,0.0
ATX,DEN-DL02,receptions,0
ATX,DEN-DL02,receiving_yards,0.0
ATX,DEN-DL02,tackles,9
ATX,DEN-DL02,sacks,0
ATX,DEN-DL02,interceptions_made,1
ATX,DEN-DL02,pressures_generated,0
ATX,DEN-DL03,pass_attempts,0
ATX,DEN-DL03,pass_completions,0
ATX,DEN-DL03,pass_yards,0.0
ATX,DEN-DL03,pressures,0
ATX,DEN-DL03,sacks_taken,0
ATX,DEN-DL03,interceptions_thrown,0
ATX,DEN-DL03,rush_attempts,0
ATX,DEN-DL03,rush_yards,0.0
ATX,DEN-DL03,receptions,0
ATX,DEN-DL03,receiving_yards,0.0
ATX,DEN-DL03,tackles,8
ATX,DEN-DL03,sacks,0
ATX,DEN-DL03,interceptions_made,0
ATX,DEN-DL03,pressures_generated,0
ATX,DEN-LB05,pass_attempts,0
ATX,DEN-LB05,pass_completions,0
ATX,DEN-LB05,pass_yards,0.0
ATX,DEN-LB05,pressures,0
ATX,DEN-LB05,sacks_taken,0
ATX,DEN-LB05,interceptions_thrown,0
ATX,DEN-LB05,rush_attempts,0
ATX,DEN-LB05,rush_yards,0.0
ATX,DEN-LB05,receptions,0
ATX,DEN-LB05,receiving_yards,0.0
ATX,DEN-LB05,tackles,8
ATX,DEN-LB05,sacks,0
ATX,DEN-LB05,interceptions_made,0
ATX,DEN-LB05,pressures_generated,0
ATX,DEN-LB01,pass_attempts,0
ATX,DEN-LB01,pass_completions,0
ATX,DEN-LB01,pass_yards,0.0
ATX,DEN-LB01,pressures,0
ATX,DEN-LB01,sacks_taken,0
ATX,DEN-LB01,interceptions_thrown,0
ATX,DEN-LB01,rush_attempts,0
ATX,DEN-LB01,rush_yards,0.0
ATX,DEN-LB01,receptions,0
ATX,DEN-LB01,receiving_yards,0.0
ATX,DEN-LB01,tackles,20
ATX,DEN-LB01,sacks,0
ATX,DEN-LB01,interceptions_made,0
ATX,DEN-LB01,pressures_generated,1
ATX,DEN-LB03,pass_attempts,0
ATX,DEN-LB03,pass_completions,0
ATX,DEN-LB03,pass_yards,0.0
ATX,DEN-LB03,pressures,0
ATX,DEN-LB03,sacks_taken,0
ATX,DEN-LB03,interceptions_thrown,0
ATX,DEN-LB03,rush_attempts,0
ATX,DEN-LB03,rush_yards,0.0
ATX,DEN-LB03,receptions,0
ATX,DEN-LB03,receiving_yards,0.0
ATX,DEN-LB03,tackles,11
ATX,DEN-LB03,sacks,0
ATX,DEN-LB03,interceptions_made,0
ATX,DEN-LB03,pressures_generated,0
ATX,DEN-DL01,pass_attempts,0
ATX,DEN-DL01,pass_completions,0
ATX,DEN-DL01,pass_yards,0.0
ATX,DEN-DL01,pressures,0
ATX,DEN-DL01,sacks_taken,0
ATX,DEN-DL01,interceptions_thrown,0
ATX,DEN-DL01,rush_attempts,0
ATX,DEN-DL01,rush_yards,0.0
ATX,DEN-DL01,receptions,0
ATX,DEN-DL01,receiving_yards,0.0
ATX,DEN-DL01,tackles,8
ATX,DEN-DL01,sacks,0
ATX,DEN-DL01,interceptions_made,0
ATX,DEN-DL01,pressures_generated,0
ATX,DEN-DL05,pass_attempts,0
ATX,DEN-DL05,pass_completions,0
ATX,DEN-DL05,pass_yards,0.0
ATX,DEN-DL05,pressures,0
ATX,DEN-DL05,sacks_taken,0
ATX,DEN-DL05,interceptions_thrown,0
ATX,DEN-DL05,rush_attempts,0
ATX,DEN-DL05,rush_yards,0.0
ATX,DEN-DL05,receptions,0
ATX,DEN-DL05,receiving_yards,0.0
ATX,DEN-DL05,tackles,5
ATX,DEN-DL05,sacks,0
ATX,DEN-DL05,interceptions_made,0
ATX,DEN-DL05,pressures_generated,0
ATX,DEN-LB02,pass_attempts,0
ATX,DEN-LB02,pass_completions,0
ATX,DEN-LB02,pass_yards,0.0
ATX,DEN-LB02,pressures,0
ATX,DEN-LB02,sacks_taken,0
ATX,DEN-LB02,interceptions_thrown,0
ATX,DEN-LB02,rush_attempts,0
ATX,DEN-LB02,rush_yards,0.0
ATX,DEN-LB02,receptions,0
ATX,DEN-LB02,receiving_yards,0.0
ATX,DEN-LB02,tackles,12
ATX,DEN-LB02,sacks,0
ATX,DEN-LB02,interceptions_made,0
ATX,DEN-LB02,pressures_generated,1
ATX,DEN-LB04,pass_attempts,0
ATX,DEN-LB04,pass_completions,0
ATX,DEN-LB04,pass_yards,0.0
ATX,DEN-LB04,pressures,0
ATX,DEN-LB04,sacks_taken,0
ATX,DEN-LB04,interceptions_thrown,0
ATX,DEN-LB04,rush_attempts,0
ATX,DEN-LB04,rush_yards,0.0
ATX,DEN-LB04,receptions,0
ATX,DEN-LB04,receiving_yards,0.0
ATX,DEN-LB04,tackles,15
ATX,DEN-LB04,sacks,0
ATX,DEN-LB04,interceptions_made,0
ATX,DEN-LB04,pressures_generated,1
ATX,DEN-DL04,pass_attempts,0
ATX,DEN-DL04,pass_completions,0
ATX,DEN-DL04,pass_yards,0.0
ATX,DEN-DL04,pressures,0
ATX,DEN-DL04,sacks_taken,0
ATX,DEN-DL04,interceptions_thrown,0
ATX,DEN-DL04,rush_attempts,0
ATX,DEN-DL04,rush_yards,0.0
ATX,DEN-DL04,receptions,0
ATX,DEN-DL04,receiving_yards,0.0
ATX,DEN-DL04,tackles,5
ATX,DEN-DL04,sacks,0
ATX,DEN-DL04,interceptions_made,0
ATX,DEN-DL04,pressures_generated,0
ATX,DEN-QB01,pass_attempts,0
ATX,DEN-QB01,pass_completions,0
ATX,DEN-QB01,pass_yards,0.0
ATX,DEN-QB01,pressures,1
ATX,DEN-QB01,sacks_taken,0
ATX,DEN-QB01,interceptions_thrown,0
ATX,DEN-QB01,rush_attempts,0
ATX,DEN-QB01,rush_yards,0.0
ATX,DEN-QB01,receptions,0
ATX,DEN-QB01,receiving_yards,0.0
ATX,DEN-QB01,tackles,0
ATX,DEN-QB01,sacks,0
ATX,DEN-QB01,interceptions_made,0
ATX,DEN-QB01,pressures_generated,0
ATX,DEN-QB02,pass_attempts,0
ATX,DEN-QB02,pass_completions,0
ATX,DEN-QB02,pass_yards,0.0
ATX,DEN-QB02,pressures,2
ATX,DEN-QB02,sacks_taken,3
ATX,DEN-QB02,interceptions_thrown,0
ATX,DEN-QB02,rush_attempts,0
ATX,DEN-QB02,rush_yards,0.0
ATX,DEN-QB02,receptions,0
ATX,DEN-QB02,receiving_yards,0.0
ATX,DEN-QB02,tackles,0
ATX,DEN-QB02,sacks,0
ATX,DEN-QB02,interceptions_made,0
ATX,DEN-QB02,pressures_generated,0
ATX,BOS-S02,pass_attempts,0
ATX,BOS-S02,pass_completions,0
ATX,BOS-S02,pass_yards,0.0
ATX,BOS-S02,pressures,0
ATX,BOS-S02,sacks_taken,0
ATX,BOS-S02,interceptions_thrown,0
ATX,BOS-S02,rush_attempts,0
ATX,BOS-S02,rush_yards,0.0
ATX,BOS-S02,receptions,0
ATX,BOS-S02,receiving_yards,0.0
ATX,BOS-S02,tackles,2
ATX,BOS-S02,sacks,0
ATX,BOS-S02,interceptions_made,0
ATX,BOS-S02,pressures_generated,0
ATX,DEN-DL06,pass_attempts,0
ATX,DEN-DL06,pass_completions,0
ATX,DEN-DL06,pass_yards,0.0
ATX,DEN-DL06,pressures,0
ATX,DEN-DL06,sacks_taken,0
ATX,DEN-DL06,interceptions_thrown,0
ATX,DEN-DL06,rush_attempts,0
ATX,DEN-DL06,rush_yards,0.0
ATX,DEN-DL06,receptions,0
ATX,DEN-DL06,receiving_yards,0.0
ATX,DEN-DL06,tackles,1
ATX,DEN-DL06,sacks,0
ATX,DEN-DL06,interceptions_made,0
ATX,DEN-DL06,pressures_generated,0
BOS,BOS-DL01,pass_attempts,0
BOS,BOS-DL01,pass_completions,0
BOS,BOS-DL01,pass_yards,0.0
BOS,BOS-DL01,pressures,0
BOS,BOS-DL01,sacks_taken,0
BOS,BOS-DL01,interceptions_thrown,0
BOS,BOS-DL01,rush_attempts,0
BOS,BOS-DL01,rush_yards,0.0
BOS,BOS-DL01,receptions,0
BOS,BOS-DL01,receiving_yards,0.0
BOS,BOS-DL01,tackles,34
BOS,BOS-DL01,sacks,0
BOS,BOS-DL01,interceptions_made,0
BOS,BOS-DL01,pressures_generated,0
BOS,BOS-DL05,pass_attempts,0
BOS,BOS-DL05,pass_completions,0
BOS,BOS-DL05,pass_yards,0.0
BOS,BOS-DL05,pressures,0
BOS,BOS-DL05,sacks_taken,0
BOS,BOS-DL05,interceptions_thrown,0
BOS,BOS-DL05,rush_attempts,0
BOS,BOS-DL05,rush_yards,0.0
BOS,BOS-DL05,receptions,0
BOS,BOS-DL05,receiving_yards,0.0
BOS,BOS-DL05,tackles,16
BOS,BOS-DL05,sacks,0
BOS,BOS-DL05,interceptions_made,1
BOS,BOS-DL05,pressures_generated,0
BOS,BOS-LB03,pass_attempts,0
BOS,BOS-LB03,pass_completions,0
BOS,BOS-LB03,pass_yards,0.0
BOS,BOS-LB03,pressures,0
BOS,BOS-LB03,sacks_taken,0
BOS,BOS-LB03,interceptions_thrown,0
BOS,BOS-LB03,rush_attempts,0
BOS,BOS-LB03,rush_yards,0.0
BOS,BOS-LB03,receptions,0
BOS,BOS-LB03,receiving_yards,0.0
BOS,BOS-LB03,tackles,36
BOS,BOS-LB03,sacks,0
BOS,BOS-LB03,interceptions_made,0
BOS,BOS-LB03,pressures_generated,2
BOS,BOS-DL04,pass_attempts,0
BOS,BOS-DL04,pass_completions,0
BOS,BOS-DL04,pass_yards,0.0
BOS,BOS-DL04,pressures,0
BOS,BOS-DL04,sacks_taken,0
BOS,BOS-DL04,interceptions_thrown,0
BOS,BOS-DL04,rush_attempts,0
BOS,BOS-DL04,rush_yards,0.0
BOS,BOS-DL04,receptions,0
BOS,BOS-DL04,receiving_yards,0.0
BOS,BOS-DL04,tackles,18
BOS,BOS-DL04,sacks,0
BOS,BOS-DL04,interceptions_made,1
BOS,BOS-DL04,pressures_generated,0
BOS,BOS-LB04,pass_attempts,0
BOS,BOS-LB04,pass_completions,0
BOS,BOS-LB04,pass_yards,0.0
BOS,BOS-LB04,pressures,0
BOS,BOS-LB04,sacks_taken,0
BOS,BOS-LB04,interceptions_thrown,0
BOS,BOS-LB04,rush_attempts,0
BOS,BOS-LB04,rush_yards,0.0
BOS,BOS-LB04,receptions,0
BOS,BOS-LB04,receiving_yards,0.0
BOS,BOS-LB04,tackles,33
BOS,BOS-LB04,sacks,1
BOS,BOS-LB04,interceptions_made,0
BOS,BOS-LB04,pressures_generated,4
BOS,BOS-DL02,pass_attempts,0
BOS,BOS-DL02,pass_completions,0
BOS,BOS-DL02,pass_yards,0.0
BOS,BOS-DL02,pressures,0
BOS,BOS-DL02,sacks_taken,0
BOS,BOS-DL02,interceptions_thrown,0
BOS,BOS-DL02,rush_attempts,0
BOS,BOS-DL02,rush_yards,0.0
BOS,BOS-DL02,receptions,0
BOS,BOS-DL02,receiving_yards,0.0
BOS,BOS-DL02,tackles,11
BOS,BOS-DL02,sacks,0
BOS,BOS-DL02,interceptions_made,1
BOS,BOS-DL02,pressures_generated,0
BOS,CHI-LB02,pass_attempts,0
BOS,CHI-LB02,pass_completions,0
BOS,CHI-LB02,pass_yards,0.0
BOS,CHI-LB02,pressures,0
BOS,CHI-LB02,sacks_taken,0
BOS,CHI-LB02,interceptions_thrown,0
BOS,CHI-LB02,rush_attempts,0
BOS,CHI-LB02,rush_yards,0.0
BOS,CHI-LB02,receptions,0
BOS,CHI-LB02,receiving_yards,0.0
BOS,CHI-LB02,tackles,25
BOS,CHI-LB02,sacks,0
BOS,CHI-LB02,interceptions_made,0
BOS,CHI-LB02,pressures_generated,1
BOS,BOS-QB01,pass_attempts,59
BOS,BOS-QB01,pass_completions,40
BOS,BOS-QB01,pass_yards,414.4225370112481
BOS,BOS-QB01,pressures,9
BOS,BOS-QB01,sacks_taken,0
BOS,BOS-QB01,interceptions_thrown,0
BOS,BOS-QB01,rush_attempts,0
BOS,BOS-QB01,rush_yards,21.734999999999996
BOS,BOS-QB01,receptions,0
BOS,BOS-QB01,receiving_yards,0.0
BOS,BOS-QB01,tackles,0
BOS,BOS-QB01,sacks,0
BOS,BOS-QB01,interceptions_made,0
BOS,BOS-QB01,pressures_generated,0
BOS,BOS-RB02,pass_attempts,0
BOS,BOS-RB02,pass_completions,0
BOS,BOS-RB02,pass_yards,0.0
BOS,BOS-RB02,pressures,0
BOS,BOS-RB02,sacks_taken,0
BOS,BOS-RB02,interceptions_thrown,0
BOS,BOS-RB02,rush_attempts,23
BOS,BOS-RB02,rush_yards,93.19499999999998
BOS,BOS-RB02,receptions,0
BOS,BOS-RB02,receiving_yards,0.0
BOS,BOS-RB02,tackles,0
BOS,BOS-RB02,sacks,0
BOS,BOS-RB02,interceptions_made,0
BOS,BOS-RB02,pressures_generated,0
BOS,CHI-LB05,pass_attempts,0
BOS,CHI-LB05,pass_completions,0
BOS,CHI-LB05,pass_yards,0.0
BOS,CHI-LB05,pressures,0
BOS,CHI-LB05,sacks_taken,0
BOS,CHI-LB05,interceptions_thrown,0
BOS,CHI-LB05,rush_attempts,0
BOS,CHI-LB05,rush_yards,0.0
BOS,CHI-LB05,receptions,0
BOS,CHI-LB05,receiving_yards,0.0
BOS,CHI-LB05,tackles,18
BOS,CHI-LB05,sacks,0
BOS,CHI-LB05,interceptions_made,0
BOS,CHI-LB05,pressures_generated,0
BOS,BOS-RB03,pass_attempts,0
BOS,BOS-RB03,pass_completions,0
BOS,BOS-RB03,pass_yards,0.0
BOS,BOS-RB03,pressures,0
BOS,BOS-RB03,sacks_taken,0
BOS,BOS-RB03,interceptions_thrown,0
BOS,BOS-RB03,rush_attempts,34
BOS,BOS-RB03,rush_yards,138.93750000000003
BOS,BOS-RB03,receptions,0
BOS,BOS-RB03,receiving_yards,0.0
BOS,BOS-RB03,tackles,0
BOS,BOS-RB03,sacks,0
BOS,BOS-RB03,interceptions_made,0
BOS,BOS-RB03,pressures_generated,0
BOS,CHI-LB03,pass_attempts,0
BOS,CHI-LB03,pass_completions,0
BOS,CHI-LB03,pass_yards,0.0
BOS,CHI-LB03,pressures,0
BOS,CHI-LB03,sacks_taken,0
BOS,CHI-LB03,interceptions_thrown,0
BOS,CHI-LB03,rush_attempts,0
BOS,CHI-LB03,rush_yards,0.0
BOS,CHI-LB03,receptions,0
BOS,CHI-LB03,receiving_yards,0.0
BOS,CHI-LB03,tackles,19
BOS,CHI-LB03,sacks,0
BOS,CHI-LB03,interceptions_made,0
BOS,CHI-LB03,pressures_generated,1
BOS,BOS-LB01,pass_attempts,0
BOS,BOS-LB01,pass_completions,0
BOS,BOS-LB01,pass_yards,0.0
BOS,BOS-LB01,pressures,0
BOS,BOS-LB01,sacks_taken,0
BOS,BOS-LB01,interceptions_thrown,0
BOS,BOS-LB01,rush_attempts,0
BOS,BOS-LB01,rush_yards,0.0
BOS,BOS-LB01,receptions,0
BOS,BOS-LB01,receiving_yards,0.0
BOS,BOS-LB01,tackles,37
BOS,BOS-LB01,sacks,0
BOS,BOS-LB01,interceptions_made,0
BOS,BOS-LB01,pressures_generated,1
BOS,BOS-LB02,pass_attempts,0
BOS,BOS-LB02,pass_completions,0
BOS,BOS-LB02,pass_yards,0.0
BOS,BOS-LB02,pressures,0
BOS,BOS-LB02,sacks_taken,0
BOS,BOS-LB02,interceptions_thrown,0
BOS,BOS-LB02,rush_attempts,0
BOS,BOS-LB02,rush_yards,0.0
BOS,BOS-LB02,receptions,0
BOS,BOS-LB02,receiving_yards,0.0
BOS,BOS-LB02,tackles,68
BOS,BOS-LB02,sacks,2
BOS,BOS-LB02,interceptions_made,0
BOS,BOS-LB02,pressures_generated,2
BOS,BOS-LB05,pass_attempts,0
BOS,BOS-LB05,pass_completions,0
BOS,BOS-LB05,pass_yards,0.0
BOS,BOS-LB05,pressures,0
BOS,BOS-LB05,sacks_taken,0
BOS,BOS-LB05,interceptions_thrown,0
BOS,BOS-LB05,rush_attempts,0
BOS,BOS-LB05,rush_yards,0.0
BOS,BOS-LB05,receptions,0
BOS,BOS-LB05,receiving_yards,0.0
BOS,BOS-LB05,tackles,23
BOS,BOS-LB05,sacks,0
BOS,BOS-LB05,interceptions_made,0
BOS,BOS-LB05,pressures_generated,1
BOS,BOS-RB01,pass_attempts,0
BOS,BOS-RB01,pass_completions,0
BOS,BOS-RB01,pass_yards,0.0
BOS,BOS-RB01,pressures,0
BOS,BOS-RB01,sacks_taken,0
BOS,BOS-RB01,interceptions_thrown,0
BOS,BOS-RB01,rush_attempts,30
BOS,BOS-RB01,rush_yards,124.4925
BOS,BOS-RB01,receptions,0
BOS,BOS-RB01,receiving_yards,0.0
BOS,BOS-RB01,tackles,0
BOS,BOS-RB01,sacks,0
BOS,BOS-RB01,interceptions_made,0
BOS,BOS-RB01,pressures_generated,0
BOS,CHI-LB04,pass_attempts,0
BOS,CHI-LB04,pass_completions,0
BOS,CHI-LB04,pass_yards,0.0
BOS,CHI-LB04,pressures,0
BOS,CHI-LB04,sacks_taken,0
BOS,CHI-LB04,interceptions_thrown,0
BOS,CHI-LB04,rush_attempts,0
BOS,CHI-LB04,rush_yards,0.0
BOS,CHI-LB04,receptions,0
BOS,CHI-LB04,receiving_yards,0.0
BOS,CHI-LB04,tackles,8
BOS,CHI-LB04,sacks,0
BOS,CHI-LB04,interceptions_made,0
BOS,CHI-LB04,pressures_generated,0
BOS,BOS-WR01,pass_attempts,0
BOS,BOS-WR01,pass_completions,0
BOS,BOS-WR01,pass_yards,0.0
BOS,BOS-WR01,pressures,0
BOS,BOS-WR01,sacks_taken,0
BOS,BOS-WR01,interceptions_thrown,0
BOS,BOS-WR01,rush_attempts,16
BOS,BOS-WR01,rush_yards,63.71999999999997
BOS,BOS-WR01,receptions,11
BOS,BOS-WR01,receiving_yards,113.74856586359103
BOS,BOS-WR01,tackles,0
BOS,BOS-WR01,sacks,0
BOS,BOS-WR01,interceptions_made,0
BOS,BOS-WR01,pressures_generated,0
BOS,BOS-QB02,pass_attempts,77
BOS,BOS-QB02,pass_completions,52
BOS,BOS-QB02,pass_yards,523.6460633192564
BOS,BOS-QB02,pressures,0
BOS,BOS-QB02,sacks_taken,0
BOS,BOS-QB02,interceptions_thrown,0
BOS,BOS-QB02,rush_attempts,0
BOS,BOS-QB02,rush_yards,0.5624999999999999
BOS,BOS-QB02,receptions,0
BOS,BOS-QB02,receiving_yards,0.0
BOS,BOS-QB02,tackles,0
BOS,BOS-QB02,sacks,0
BOS,BOS-QB02,interceptions_made,0
BOS,BOS-QB02,pressures_generated,0
BOS,CHI-LB01,pass_attempts,0
BOS,CHI-LB01,pass_completions,0
BOS,CHI-LB01,pass_yards,0.0
BOS,CHI-LB01,pressures,0
BOS,CHI-LB01,sacks_taken,0
BOS,CHI-LB01,interceptions_thrown,0
BOS,CHI-LB01,rush_attempts,0
BOS,CHI-LB01,rush_yards,0.0
BOS,CHI-LB01,receptions,0
BOS,CHI-LB01,receiving_yards,0.0
BOS,CHI-LB01,tackles,17
BOS,CHI-LB01,sacks,0
BOS,CHI-LB01,interceptions_made,0
BOS,CHI-LB01,pressures_generated,0
BOS,BOS-WR04,pass_attempts,0
BOS,BOS-WR04,pass_completions,0
BOS,BOS-WR04,pass_yards,0.0
BOS,BOS-WR04,pressures,0
BOS,BOS-WR04,sacks_taken,0
BOS,BOS-WR04,interceptions_thrown,0
BOS,BOS-WR04,rush_attempts,19
BOS,BOS-WR04,rush_yards,80.840698550775
BOS,BOS-WR04,receptions,7
BOS,BOS-WR04,receiving_yards,75.76138878184909
BOS,BOS-WR04,tackles,0
BOS,BOS-WR04,sacks,0
BOS,BOS-WR04,interceptions_made,0
BOS,BOS-WR04,pressures_generated,0
BOS,CHI-DL06,pass_attempts,0
BOS,CHI-DL06,pass_completions,0
BOS,CHI-DL06,pass_yards,0.0
BOS,CHI-DL06,pressures,0
BOS,CHI-DL06,sacks_taken,0
BOS,CHI-DL06,interceptions_thrown,0
BOS,CHI-DL06,rush_attempts,0
BOS,CHI-DL06,rush_yards,0.0
BOS,CHI-DL06,receptions,0
BOS,CHI-DL06,receiving_yards,0.0
BOS,CHI-DL06,tackles,5
BOS,CHI-DL06,sacks,0
BOS,CHI-DL06,interceptions_made,0
BOS,CHI-DL06,pressures_generated,0
BOS,BOS-WR05,pass_attempts,0
BOS,BOS-WR05,pass_completions,0
BOS,BOS-WR05,pass_yards,0.0
BOS,BOS-WR05,pressures,0
BOS,BOS-WR05,sacks_taken,0
BOS,BOS-WR05,interceptions_thrown,0
BOS,BOS-WR05,rush_attempts,19
BOS,BOS-WR05,rush_yards,78.25063022802374
BOS,BOS-WR05,receptions,9
BOS,BOS-WR05,receiving_yards,93.74461265256214
BOS,BOS-WR05,tackles,0
BOS,BOS-WR05,sacks,0
BOS,BOS-WR05,interceptions_made,0
BOS,BOS-WR05,pressures_generated,0
BOS,CHI-DL03,pass_attempts,0
BOS,CHI-DL03,pass_completions,0
BOS,CHI-DL03,pass_yards,0.0
BOS,CHI-DL03,pressures,0
BOS,CHI-DL03,sacks_taken,0
BOS,CHI-DL03,interceptions_thrown,0
BOS,CHI-DL03,rush_attempts,0
BOS,CHI-DL03,rush_yards,0.0
BOS,CHI-DL03,receptions,0
BOS,CHI-DL03,receiving_yards,0.0
BOS,CHI-DL03,tackles,7
BOS,CHI-DL03,sacks,0
BOS,CHI-DL03,interceptions_made,0
BOS,CHI-DL03,pressures_generated,0
BOS,CHI-DL02,pass_attempts,0
BOS,CHI-DL02,pass_completions,0
BOS,CHI-DL02,pass_yards,0.0
BOS,CHI-DL02,pressures,0
BOS,CHI-DL02,sacks_taken,0
BOS,CHI-DL02,interceptions_thrown,0
BOS,CHI-DL02,rush_attempts,0
BOS,CHI-DL02,rush_yards,0.0
BOS,CHI-DL02,receptions,0
BOS,CHI-DL02,receiving_yards,0.0
BOS,CHI-DL02,tackles,5
BOS,CHI-DL02,sacks,0
BOS,CHI-DL02,interceptions_made,0
BOS,CHI-DL02,pressures_generated,0
BOS,BOS-WR02,pass_attempts,0
BOS,BOS-WR02,pass_completions,0
BOS,BOS-WR02,pass_yards,0.0
BOS,BOS-WR02,pressures,0
BOS,BOS-WR02,sacks_taken,0
BOS,BOS-WR02,interceptions_thrown,0
BOS,BOS-WR02,rush_attempts,15
BOS,BOS-WR02,rush_yards,60.277499999999975
BOS,BOS-WR02,receptions,9
BOS,BOS-WR02,receiving_yards,93.86254589593423
BOS,BOS-WR02,tackles,0
BOS,BOS-WR02,sacks,0
BOS,BOS-WR02,interceptions_made,0
BOS,BOS-WR02,pressures_generated,0
BOS,BOS-WR06,pass_attempts,0
BOS,BOS-WR06,pass_completions,0
BOS,BOS-WR06,pass_yards,0.0
